timestamp,timestamp_local,sample_rh,sample_temp,pm1,pm25,pm10
2025-12-01T00:31:19Z,2025-11-30T18:31:19Z,66.1,12.8,4.709,5.024,7.195
2025-12-01T00:32:19Z,2025-11-30T18:32:19Z,66.6,12.8,4.558,5.145,7.23
2025-12-01T00:33:19Z,2025-11-30T18:33:19Z,65.5,12.8,4.852,5.301,8.261
2025-12-01T00:34:19Z,2025-11-30T18:34:19Z,65.8,12.8,4.244,4.696,10.784
2025-12-01T00:35:20Z,2025-11-30T18:35:20Z,65.6,12.8,4.67,5.185,12.15
2025-12-01T00:36:20Z,2025-11-30T18:36:20Z,66.1,12.8,4.832,5.198,9.392
2025-12-01T00:37:20Z,2025-11-30T18:37:20Z,66.4,12.8,4.477,4.814,12.454
2025-12-01T00:38:20Z,2025-11-30T18:38:20Z,66.3,12.8,4.413,4.805,13.756
2025-12-01T00:39:20Z,2025-11-30T18:39:20Z,66.5,12.8,4.367,4.868,17.3
2025-12-01T00:40:20Z,2025-11-30T18:40:20Z,66.6,12.8,4.683,5.114,12.315
2025-12-01T00:41:20Z,2025-11-30T18:41:20Z,66.3,12.8,4.532,4.929,9.153
2025-12-01T00:42:20Z,2025-11-30T18:42:20Z,65.7,12.8,4.928,5.287,9.66
2025-12-01T00:43:20Z,2025-11-30T18:43:20Z,65.5,12.8,4.381,4.943,6.426
2025-12-01T00:44:20Z,2025-11-30T18:44:20Z,65.4,12.8,4.402,4.881,5.575
2025-12-01T00:45:20Z,2025-11-30T18:45:20Z,65.3,12.8,4.476,4.902,6.104
2025-12-01T00:46:20Z,2025-11-30T18:46:20Z,65.8,12.8,4.772,5.191,9.178
2025-12-01T00:47:20Z,2025-11-30T18:47:20Z,65.8,12.8,4.812,5.281,9.434
2025-12-01T00:48:20Z,2025-11-30T18:48:20Z,66.5,12.8,4.658,5.212,10.241
2025-12-01T00:49:20Z,2025-11-30T18:49:20Z,65.2,12.8,4.522,4.819,11.668
2025-12-01T00:50:20Z,2025-11-30T18:50:20Z,66.1,12.8,4.762,5.141,6.539
2025-12-01T00:51:20Z,2025-11-30T18:51:20Z,65.8,12.8,4.594,4.964,5.531
2025-12-01T00:52:20Z,2025-11-30T18:52:20Z,65.7,12.8,4.839,5.308,12.176
2025-12-01T00:53:20Z,2025-11-30T18:53:20Z,65.6,12.8,4.784,5.195,6.001
2025-12-01T00:54:20Z,2025-11-30T18:54:20Z,65.5,12.8,5.147,5.581,8.492
2025-12-01T00:55:21Z,2025-11-30T18:55:21Z,65.1,12.8,4.781,5.036,7.957
2025-12-01T00:56:21Z,2025-11-30T18:56:21Z,65.6,12.8,4.512,4.932,20.508
2025-12-01T00:57:21Z,2025-11-30T18:57:21Z,64.9,12.8,4.649,5.068,6.601
2025-12-01T00:58:21Z,2025-11-30T18:58:21Z,65.4,12.8,4.266,4.673,6.592
2025-12-01T00:59:21Z,2025-11-30T18:59:21Z,65.4,12.8,4.776,5.103,31.09
2025-12-01T01:00:21Z,2025-11-30T19:00:21Z,65.2,12.8,4.833,5.224,9.428
2025-12-01T01:01:21Z,2025-11-30T19:01:21Z,65.5,12.8,4.742,5.378,13.54
2025-12-01T01:02:21Z,2025-11-30T19:02:21Z,66.1,12.8,4.644,5.016,5.655
2025-12-01T01:03:21Z,2025-11-30T19:03:21Z,66.6,12.8,4.444,4.852,17.238
2025-12-01T01:04:18Z,2025-11-30T19:04:18Z,66.0,12.8,4.643,5.12,8.325
2025-12-01T01:05:18Z,2025-11-30T19:05:18Z,65.9,12.8,4.668,5.03,13.602
2025-12-01T01:06:18Z,2025-11-30T19:06:18Z,66.6,12.7,4.453,4.924,6.421
2025-12-01T01:07:18Z,2025-11-30T19:07:18Z,66.2,12.7,5.02,5.605,9.183
2025-12-01T01:08:18Z,2025-11-30T19:08:18Z,66.3,12.7,4.807,5.305,10.563
2025-12-01T01:09:18Z,2025-11-30T19:09:18Z,65.9,12.7,4.745,5.191,7.374
2025-12-01T01:10:18Z,2025-11-30T19:10:18Z,66.7,12.7,4.993,5.546,20.138
2025-12-01T01:11:18Z,2025-11-30T19:11:18Z,66.3,12.7,4.709,5.155,29.026
2025-12-01T01:12:18Z,2025-11-30T19:12:18Z,66.3,12.7,5.125,5.56,13.548
2025-12-01T01:13:18Z,2025-11-30T19:13:18Z,65.9,12.8,4.828,5.274,9.817
2025-12-01T01:14:18Z,2025-11-30T19:14:18Z,65.0,12.8,4.664,5.145,6.154
2025-12-01T01:15:18Z,2025-11-30T19:15:18Z,64.3,12.7,4.629,5.011,6.583
2025-12-01T01:16:18Z,2025-11-30T19:16:18Z,64.2,12.7,4.453,5.045,10.243
2025-12-01T01:17:18Z,2025-11-30T19:17:18Z,64.4,12.7,4.929,5.607,7.235
2025-12-01T01:18:18Z,2025-11-30T19:18:18Z,64.7,12.7,4.536,5.13,9.853
2025-12-01T01:19:18Z,2025-11-30T19:19:18Z,65.1,12.7,4.762,5.457,5.934
2025-12-01T01:20:19Z,2025-11-30T19:20:19Z,65.5,12.7,5.203,5.903,14.93
2025-12-01T01:21:19Z,2025-11-30T19:21:19Z,65.6,12.7,5.125,5.447,10.347
2025-12-01T01:22:19Z,2025-11-30T19:22:19Z,65.3,12.7,4.754,5.092,15.882
2025-12-01T01:23:19Z,2025-11-30T19:23:19Z,64.8,12.7,4.721,5.115,8.623
2025-12-01T01:24:19Z,2025-11-30T19:24:19Z,65.5,12.7,4.748,5.197,8.225
2025-12-01T01:25:19Z,2025-11-30T19:25:19Z,65.5,12.7,4.859,5.236,6.224
2025-12-01T01:26:19Z,2025-11-30T19:26:19Z,66.0,12.7,5.071,5.598,20.594
2025-12-01T01:27:19Z,2025-11-30T19:27:19Z,65.3,12.6,4.467,4.864,18.126
2025-12-01T01:28:19Z,2025-11-30T19:28:19Z,65.9,12.6,4.665,5.206,11.238
2025-12-01T01:29:19Z,2025-11-30T19:29:19Z,65.4,12.6,4.72,5.155,7.155
2025-12-01T01:30:19Z,2025-11-30T19:30:19Z,65.4,12.6,4.322,4.705,11.163
2025-12-01T01:31:19Z,2025-11-30T19:31:19Z,66.4,12.6,4.79,5.221,8.468
2025-12-01T01:32:19Z,2025-11-30T19:32:19Z,66.8,12.6,5.034,5.456,6.572
2025-12-01T01:33:19Z,2025-11-30T19:33:19Z,66.4,12.6,5.019,5.482,22.824
2025-12-01T01:34:19Z,2025-11-30T19:34:19Z,66.5,12.6,4.428,5.08,7.783
2025-12-01T01:35:19Z,2025-11-30T19:35:19Z,66.9,12.6,4.667,5.236,12.922
2025-12-01T01:36:19Z,2025-11-30T19:36:19Z,67.7,12.6,4.945,5.611,12.337
2025-12-01T01:37:19Z,2025-11-30T19:37:19Z,67.8,12.6,5.016,5.468,19.27
2025-12-01T01:38:19Z,2025-11-30T19:38:19Z,67.2,12.6,4.235,4.664,7.606
2025-12-01T01:39:19Z,2025-11-30T19:39:19Z,68.3,12.6,4.683,5.192,10.486
2025-12-01T01:40:19Z,2025-11-30T19:40:19Z,68.3,12.6,4.564,4.938,14.982
2025-12-01T01:41:19Z,2025-11-30T19:41:19Z,68.0,12.6,4.761,5.187,6.847
2025-12-01T01:42:20Z,2025-11-30T19:42:20Z,67.5,12.6,4.847,5.176,27.842
2025-12-01T01:43:20Z,2025-11-30T19:43:20Z,67.7,12.6,4.729,5.09,9.142
2025-12-01T01:44:20Z,2025-11-30T19:44:20Z,67.3,12.5,4.63,5.188,6.047
2025-12-01T01:45:20Z,2025-11-30T19:45:20Z,68.0,12.5,4.769,5.38,12.564
2025-12-01T01:46:20Z,2025-11-30T19:46:20Z,68.0,12.5,4.692,5.216,18.674
2025-12-01T01:47:20Z,2025-11-30T19:47:20Z,68.5,12.5,4.747,5.285,15.511
2025-12-01T01:48:20Z,2025-11-30T19:48:20Z,67.6,12.5,4.616,5.068,9.885
2025-12-01T01:49:20Z,2025-11-30T19:49:20Z,67.6,12.5,4.526,4.923,9.343
2025-12-01T01:50:20Z,2025-11-30T19:50:20Z,67.9,12.5,4.314,4.695,10.812
2025-12-01T01:51:20Z,2025-11-30T19:51:20Z,67.7,12.5,4.881,5.426,10.731
2025-12-01T01:52:20Z,2025-11-30T19:52:20Z,68.2,12.5,4.329,4.796,7.815
2025-12-01T01:53:20Z,2025-11-30T19:53:20Z,68.4,12.5,4.647,5.136,7.767
2025-12-01T01:54:20Z,2025-11-30T19:54:20Z,68.4,12.5,4.616,5.123,9.961
2025-12-01T01:55:20Z,2025-11-30T19:55:20Z,69.7,12.5,4.588,5.021,9.274
2025-12-01T01:56:20Z,2025-11-30T19:56:20Z,69.3,12.5,4.785,5.382,8.136
2025-12-01T01:57:20Z,2025-11-30T19:57:20Z,69.1,12.5,4.514,5.116,12.879
2025-12-01T01:58:20Z,2025-11-30T19:58:20Z,68.8,12.5,4.564,5.153,17.592
2025-12-01T01:59:20Z,2025-11-30T19:59:20Z,69.4,12.5,4.608,5.217,7.721
2025-12-01T02:00:20Z,2025-11-30T20:00:20Z,69.6,12.5,4.968,5.598,11.366
2025-12-01T02:01:20Z,2025-11-30T20:01:20Z,69.3,12.5,4.625,5.188,16.983
2025-12-01T02:02:20Z,2025-11-30T20:02:20Z,69.2,12.5,4.435,5.013,10.561
2025-12-01T02:03:20Z,2025-11-30T20:03:20Z,69.6,12.4,4.577,4.951,6.945
2025-12-01T02:04:20Z,2025-11-30T20:04:20Z,68.9,12.4,4.171,4.728,12.718
2025-12-01T02:05:20Z,2025-11-30T20:05:20Z,69.5,12.4,4.465,5.019,12.272
2025-12-01T02:06:20Z,2025-11-30T20:06:20Z,68.8,12.4,4.604,5.16,15.278
2025-12-01T02:07:21Z,2025-11-30T20:07:21Z,68.6,12.4,4.48,5.062,12.086
2025-12-01T02:08:21Z,2025-11-30T20:08:21Z,68.2,12.4,4.345,4.939,8.029
2025-12-01T02:09:21Z,2025-11-30T20:09:21Z,68.1,12.4,4.449,5.072,7.046
2025-12-01T02:10:21Z,2025-11-30T20:10:21Z,68.6,12.4,4.34,5.023,6.89
2025-12-01T02:11:21Z,2025-11-30T20:11:21Z,69.1,12.4,4.189,4.847,18.742
2025-12-01T02:12:21Z,2025-11-30T20:12:21Z,68.2,12.4,4.362,4.784,10.257
2025-12-01T02:13:21Z,2025-11-30T20:13:21Z,68.3,12.4,4.528,5.099,10.008
2025-12-01T02:14:18Z,2025-11-30T20:14:18Z,68.3,12.3,4.049,4.609,12.998
2025-12-01T02:15:18Z,2025-11-30T20:15:18Z,68.3,12.3,4.367,4.968,5.546
2025-12-01T02:16:18Z,2025-11-30T20:16:18Z,68.2,12.3,4.389,4.874,7.456
2025-12-01T02:17:18Z,2025-11-30T20:17:18Z,68.1,12.3,4.169,4.766,7.204
2025-12-01T02:18:18Z,2025-11-30T20:18:18Z,67.7,12.3,3.922,4.327,6.376
2025-12-01T02:19:18Z,2025-11-30T20:19:18Z,67.8,12.3,4.496,5.124,15.007
2025-12-01T02:20:18Z,2025-11-30T20:20:18Z,68.1,12.3,4.261,4.893,7.483
2025-12-01T02:21:18Z,2025-11-30T20:21:18Z,68.6,12.3,4.477,5.206,6.563
2025-12-01T02:22:18Z,2025-11-30T20:22:18Z,69.1,12.3,4.583,5.069,11.239
2025-12-01T02:23:18Z,2025-11-30T20:23:18Z,68.6,12.3,4.407,5.171,5.604
2025-12-01T02:24:18Z,2025-11-30T20:24:18Z,69.5,12.2,3.929,4.654,22.511
2025-12-01T02:25:18Z,2025-11-30T20:25:18Z,70.3,12.2,4.401,4.995,8.144
2025-12-01T02:26:18Z,2025-11-30T20:26:18Z,69.8,12.2,3.904,4.597,7.66
2025-12-01T02:27:19Z,2025-11-30T20:27:19Z,69.9,12.2,4.193,4.954,22.734
2025-12-01T02:28:19Z,2025-11-30T20:28:19Z,69.0,12.2,4.711,5.17,7.402
2025-12-01T02:29:19Z,2025-11-30T20:29:19Z,68.3,12.2,4.471,5.137,12.127
2025-12-01T02:30:19Z,2025-11-30T20:30:19Z,67.9,12.2,4.059,4.52,5.168
2025-12-01T02:31:19Z,2025-11-30T20:31:19Z,67.7,12.2,4.088,4.629,9.365
2025-12-01T02:32:19Z,2025-11-30T20:32:19Z,67.8,12.2,4.106,4.634,8.646
2025-12-01T02:33:19Z,2025-11-30T20:33:19Z,67.5,12.2,3.725,4.231,9.15
2025-12-01T02:34:19Z,2025-11-30T20:34:19Z,67.2,12.2,3.887,4.397,6.659
2025-12-01T02:35:19Z,2025-11-30T20:35:19Z,67.5,12.2,4.031,4.774,7.816
2025-12-01T02:36:19Z,2025-11-30T20:36:19Z,67.6,12.1,3.927,4.504,16.722
2025-12-01T02:37:19Z,2025-11-30T20:37:19Z,68.2,12.1,4.227,4.718,16.639
2025-12-01T02:38:19Z,2025-11-30T20:38:19Z,68.2,12.1,4.261,4.843,7.715
2025-12-01T02:39:19Z,2025-11-30T20:39:19Z,68.9,12.1,4.25,4.781,17.199
2025-12-01T02:40:19Z,2025-11-30T20:40:19Z,68.5,12.1,3.99,4.564,11.397
2025-12-01T02:41:19Z,2025-11-30T20:41:19Z,69.2,12.1,4.147,4.792,8.282
2025-12-01T02:42:19Z,2025-11-30T20:42:19Z,68.4,12.1,4.099,4.776,7.428
2025-12-01T02:43:19Z,2025-11-30T20:43:19Z,68.4,12.1,4.205,4.906,7.533
2025-12-01T02:44:19Z,2025-11-30T20:44:19Z,68.5,12.1,3.867,4.548,10.109
2025-12-01T02:45:19Z,2025-11-30T20:45:19Z,69.4,12.1,4.314,5.086,8.743
2025-12-01T02:46:19Z,2025-11-30T20:46:19Z,68.8,12.1,4.217,4.797,6.222
2025-12-01T02:47:19Z,2025-11-30T20:47:19Z,69.0,12.1,3.963,4.703,11.295
2025-12-01T02:48:19Z,2025-11-30T20:48:19Z,67.8,12.1,3.942,4.771,8.473
2025-12-01T02:49:19Z,2025-11-30T20:49:19Z,67.4,12.1,3.944,4.45,8.133
2025-12-01T02:50:20Z,2025-11-30T20:50:20Z,68.0,12.1,4.214,4.78,12.703
2025-12-01T02:51:20Z,2025-11-30T20:51:20Z,68.1,12.1,4.343,5.043,6.119
2025-12-01T02:52:20Z,2025-11-30T20:52:20Z,68.0,12.1,3.923,4.568,21.884
2025-12-01T02:53:20Z,2025-11-30T20:53:20Z,67.7,12.1,3.97,4.539,8.734
2025-12-01T02:54:20Z,2025-11-30T20:54:20Z,67.8,12.1,3.79,4.62,17.325
2025-12-01T02:55:20Z,2025-11-30T20:55:20Z,67.5,12.1,3.973,4.56,6.171
2025-12-01T02:56:20Z,2025-11-30T20:56:20Z,67.8,12.1,4.0,4.571,9.702
2025-12-01T02:57:20Z,2025-11-30T20:57:20Z,67.6,12.0,3.539,4.121,5.192
2025-12-01T02:58:20Z,2025-11-30T20:58:20Z,68.0,12.0,3.924,4.588,11.181
2025-12-01T02:59:20Z,2025-11-30T20:59:20Z,68.1,12.0,4.283,4.832,7.287
2025-12-01T03:00:20Z,2025-11-30T21:00:20Z,68.0,12.0,4.055,4.661,10.06
2025-12-01T03:01:20Z,2025-11-30T21:01:20Z,68.0,12.0,4.026,4.731,18.275
2025-12-01T03:02:20Z,2025-11-30T21:02:20Z,67.8,12.0,4.133,4.792,17.055
2025-12-01T03:03:20Z,2025-11-30T21:03:20Z,68.2,12.0,4.103,4.56,9.349
2025-12-01T03:04:20Z,2025-11-30T21:04:20Z,67.9,12.0,4.033,4.783,8.284
2025-12-01T03:05:20Z,2025-11-30T21:05:20Z,67.6,12.0,4.164,4.742,9.022
2025-12-01T03:06:20Z,2025-11-30T21:06:20Z,68.0,12.0,4.301,5.17,22.002
2025-12-01T03:07:20Z,2025-11-30T21:07:20Z,68.7,12.0,3.955,4.459,14.938
2025-12-01T03:08:20Z,2025-11-30T21:08:20Z,68.7,12.0,3.968,4.477,10.25
2025-12-01T03:09:20Z,2025-11-30T21:09:20Z,68.4,12.0,4.473,5.216,18.418
2025-12-01T03:10:20Z,2025-11-30T21:10:20Z,68.5,12.0,4.078,4.567,5.705
2025-12-01T03:11:21Z,2025-11-30T21:11:21Z,67.9,12.0,4.277,4.854,11.641
2025-12-01T03:12:21Z,2025-11-30T21:12:21Z,68.2,12.0,3.944,4.66,13.127
2025-12-01T03:13:21Z,2025-11-30T21:13:21Z,69.4,12.0,4.142,4.705,9.331
2025-12-01T03:14:21Z,2025-11-30T21:14:21Z,68.8,12.0,3.94,4.599,8.561
2025-12-01T03:15:21Z,2025-11-30T21:15:21Z,68.0,12.0,3.873,4.58,9.673
2025-12-01T03:16:21Z,2025-11-30T21:16:21Z,68.3,12.0,4.193,4.774,9.333
2025-12-01T03:17:21Z,2025-11-30T21:17:21Z,67.4,12.0,3.824,4.305,19.019
2025-12-01T03:18:21Z,2025-11-30T21:18:21Z,67.8,12.0,4.063,4.497,5.871
2025-12-01T03:19:21Z,2025-11-30T21:19:21Z,67.8,12.0,4.091,4.585,6.865
2025-12-01T03:20:21Z,2025-11-30T21:20:21Z,67.7,12.0,3.743,4.404,12.728
2025-12-01T03:21:21Z,2025-11-30T21:21:21Z,68.1,12.0,3.853,4.292,7.097
2025-12-01T03:22:21Z,2025-11-30T21:22:21Z,67.6,12.0,4.003,4.573,13.288
2025-12-01T03:23:21Z,2025-11-30T21:23:21Z,67.7,12.0,3.852,4.226,12.03
2025-12-01T03:24:18Z,2025-11-30T21:24:18Z,68.0,12.0,3.911,4.623,22.969
2025-12-01T03:25:18Z,2025-11-30T21:25:18Z,67.8,12.0,4.092,4.69,13.925
2025-12-01T03:26:18Z,2025-11-30T21:26:18Z,68.3,12.0,4.212,4.837,5.519
2025-12-01T03:27:18Z,2025-11-30T21:27:18Z,67.6,12.0,4.007,4.778,25.257
2025-12-01T03:28:18Z,2025-11-30T21:28:18Z,67.8,12.0,3.912,4.529,9.252
2025-12-01T03:29:18Z,2025-11-30T21:29:18Z,67.6,12.0,4.374,5.098,8.253
2025-12-01T03:30:18Z,2025-11-30T21:30:18Z,68.2,12.0,4.055,4.66,7.141
2025-12-01T03:31:18Z,2025-11-30T21:31:18Z,67.9,12.0,3.718,4.34,21.126
2025-12-01T03:32:18Z,2025-11-30T21:32:18Z,67.7,11.9,3.796,4.251,9.571
2025-12-01T03:33:18Z,2025-11-30T21:33:18Z,67.4,11.9,4.069,4.618,8.981
2025-12-01T03:34:18Z,2025-11-30T21:34:18Z,67.3,11.9,4.36,5.043,6.41
2025-12-01T03:35:18Z,2025-11-30T21:35:18Z,67.5,11.9,3.901,4.378,20.485
2025-12-01T03:36:19Z,2025-11-30T21:36:19Z,67.7,11.9,3.665,4.095,6.286
2025-12-01T03:37:19Z,2025-11-30T21:37:19Z,67.4,11.9,3.824,4.272,5.797
2025-12-01T03:38:19Z,2025-11-30T21:38:19Z,68.1,11.9,3.686,4.162,15.369
2025-12-01T03:39:19Z,2025-11-30T21:39:19Z,67.6,11.9,3.927,4.487,12.851
2025-12-01T03:40:19Z,2025-11-30T21:40:19Z,67.3,11.9,3.9,4.255,17.703
2025-12-01T03:41:19Z,2025-11-30T21:41:19Z,67.2,11.9,3.721,4.275,5.617
2025-12-01T03:42:19Z,2025-11-30T21:42:19Z,67.0,11.9,4.016,4.677,5.974
2025-12-01T03:43:19Z,2025-11-30T21:43:19Z,67.7,11.9,3.824,4.411,8.214
2025-12-01T03:44:19Z,2025-11-30T21:44:19Z,68.3,11.9,3.738,4.269,7.55
2025-12-01T03:45:19Z,2025-11-30T21:45:19Z,68.3,11.9,3.906,4.666,18.834
2025-12-01T03:46:19Z,2025-11-30T21:46:19Z,68.6,11.9,3.704,4.594,17.95
2025-12-01T03:47:19Z,2025-11-30T21:47:19Z,68.3,11.9,3.172,3.546,16.226
2025-12-01T03:48:19Z,2025-11-30T21:48:19Z,68.2,11.9,3.811,4.287,5.598
2025-12-01T03:49:19Z,2025-11-30T21:49:19Z,67.7,11.9,3.358,3.657,15.285
2025-12-01T03:50:19Z,2025-11-30T21:50:19Z,68.2,11.9,3.469,3.976,15.235
2025-12-01T03:51:19Z,2025-11-30T21:51:19Z,68.2,11.9,4.005,4.392,7.605
2025-12-01T03:52:19Z,2025-11-30T21:52:19Z,68.0,11.9,4.045,4.554,26.921
2025-12-01T03:53:19Z,2025-11-30T21:53:19Z,67.6,11.9,4.065,4.69,6.007
2025-12-01T03:54:19Z,2025-11-30T21:54:19Z,67.9,11.9,3.853,4.361,8.185
2025-12-01T03:55:19Z,2025-11-30T21:55:19Z,67.3,11.9,3.73,4.486,6.814
2025-12-01T03:56:20Z,2025-11-30T21:56:20Z,67.8,11.9,3.528,4.036,9.146
2025-12-01T03:57:20Z,2025-11-30T21:57:20Z,67.7,11.9,3.955,4.508,7.317
2025-12-01T03:58:20Z,2025-11-30T21:58:20Z,67.3,11.9,3.591,4.302,9.742
2025-12-01T03:59:20Z,2025-11-30T21:59:20Z,67.1,11.9,3.767,4.474,27.299
2025-12-01T04:00:20Z,2025-11-30T22:00:20Z,67.8,11.9,4.11,4.585,8.559
2025-12-01T04:01:20Z,2025-11-30T22:01:20Z,67.2,11.9,3.722,4.323,10.038
2025-12-01T04:02:20Z,2025-11-30T22:02:20Z,66.9,11.9,3.926,4.319,16.53
2025-12-01T04:03:20Z,2025-11-30T22:03:20Z,67.7,11.9,3.55,4.057,5.077
2025-12-01T04:04:20Z,2025-11-30T22:04:20Z,67.5,11.9,3.847,4.443,5.182
2025-12-01T04:05:20Z,2025-11-30T22:05:20Z,66.5,11.9,3.486,3.786,8.092
2025-12-01T04:06:20Z,2025-11-30T22:06:20Z,67.0,11.9,3.694,3.991,6.515
2025-12-01T04:07:20Z,2025-11-30T22:07:20Z,67.7,11.9,3.696,4.134,10.392
2025-12-01T04:08:20Z,2025-11-30T22:08:20Z,67.3,11.9,3.82,4.188,4.639
2025-12-01T04:09:20Z,2025-11-30T22:09:20Z,67.9,11.9,3.872,4.587,17.898
2025-12-01T04:10:20Z,2025-11-30T22:10:20Z,67.9,11.9,4.078,4.6,12.039
2025-12-01T04:11:20Z,2025-11-30T22:11:20Z,67.2,11.9,4.136,4.513,17.282
2025-12-01T04:12:20Z,2025-11-30T22:12:20Z,67.3,11.9,3.879,4.507,22.391
2025-12-01T04:13:20Z,2025-11-30T22:13:20Z,68.0,11.9,3.836,4.572,5.975
2025-12-01T04:14:20Z,2025-11-30T22:14:20Z,67.8,11.9,3.78,4.182,4.308
2025-12-01T04:15:20Z,2025-11-30T22:15:20Z,67.9,11.9,3.646,4.144,7.186
2025-12-01T04:16:21Z,2025-11-30T22:16:21Z,67.8,11.9,3.101,3.573,14.849
2025-12-01T04:17:21Z,2025-11-30T22:17:21Z,67.6,11.9,3.727,4.35,6.554
2025-12-01T04:18:21Z,2025-11-30T22:18:21Z,68.1,11.9,3.724,4.131,5.123
2025-12-01T04:19:21Z,2025-11-30T22:19:21Z,68.8,11.9,3.869,4.31,6.555
2025-12-01T04:20:21Z,2025-11-30T22:20:21Z,68.0,11.9,3.904,4.307,9.222
2025-12-01T04:21:21Z,2025-11-30T22:21:21Z,68.2,11.9,3.928,4.347,6.769
2025-12-01T04:22:21Z,2025-11-30T22:22:21Z,68.2,11.9,4.037,4.532,6.951
2025-12-01T04:23:21Z,2025-11-30T22:23:21Z,67.6,11.9,3.743,4.061,7.14
2025-12-01T04:24:21Z,2025-11-30T22:24:21Z,67.3,11.9,3.977,4.464,5.272
2025-12-01T04:25:21Z,2025-11-30T22:25:21Z,67.2,11.9,3.879,4.275,7.548
2025-12-01T04:26:21Z,2025-11-30T22:26:21Z,67.6,11.9,3.587,4.16,6.848
2025-12-01T04:27:21Z,2025-11-30T22:27:21Z,66.9,11.9,3.816,4.389,11.15
2025-12-01T04:28:21Z,2025-11-30T22:28:21Z,67.2,11.9,3.785,4.28,7.191
2025-12-01T04:29:21Z,2025-11-30T22:29:21Z,66.9,11.9,3.85,4.361,27.988
2025-12-01T04:30:21Z,2025-11-30T22:30:21Z,67.3,11.9,4.195,4.633,7.339
2025-12-01T04:31:21Z,2025-11-30T22:31:21Z,67.3,11.9,3.916,4.38,5.651
2025-12-01T04:32:21Z,2025-11-30T22:32:21Z,67.0,11.9,4.232,4.881,9.705
2025-12-01T04:33:21Z,2025-11-30T22:33:21Z,66.9,11.9,3.989,4.526,6.078
2025-12-01T04:34:18Z,2025-11-30T22:34:18Z,67.2,11.9,3.633,4.028,8.529
2025-12-01T04:35:18Z,2025-11-30T22:35:18Z,67.4,11.9,3.947,4.293,4.388
2025-12-01T04:36:18Z,2025-11-30T22:36:18Z,67.6,11.9,3.548,3.922,7.73
2025-12-01T04:37:18Z,2025-11-30T22:37:18Z,67.6,11.9,3.908,4.421,7.547
