timestamp,timestamp_local,sample_rh,sample_temp,wx_ws,wx_wd,wx_ws_scalar,pm1,pm25,pm10
2025-09-28T03:04:45Z,2025-09-27T23:04:45Z,42.9,25.2,0.0,0.0,0.0,4.572,4.851,19.225
2025-09-28T03:05:45Z,2025-09-27T23:05:45Z,43.7,25.2,0.0,0.0,0.0,4.986,5.366,15.592
2025-09-28T03:06:45Z,2025-09-27T23:06:45Z,43.8,25.2,0.0,0.0,0.0,4.917,5.2,18.117
2025-09-28T03:07:45Z,2025-09-27T23:07:45Z,43.0,25.2,0.0,0.0,0.0,4.876,5.226,14.671
2025-09-28T03:08:45Z,2025-09-27T23:08:45Z,43.7,25.2,0.0,0.0,0.0,5.444,6.03,15.502
2025-09-28T03:09:45Z,2025-09-27T23:09:45Z,44.2,25.2,0.0,0.0,0.0,5.691,6.739,25.524
2025-09-28T03:10:45Z,2025-09-27T23:10:45Z,43.6,25.2,0.0,0.0,0.0,5.499,5.821,21.484
2025-09-28T03:11:45Z,2025-09-27T23:11:45Z,44.0,25.2,0.0,0.0,0.0,5.914,6.297,12.348
2025-09-28T03:12:45Z,2025-09-27T23:12:45Z,43.3,25.2,0.0,0.0,0.0,5.586,5.977,28.903
2025-09-28T03:13:45Z,2025-09-27T23:13:45Z,43.6,25.2,0.0,0.0,0.0,5.397,6.049,17.228
2025-09-28T03:14:45Z,2025-09-27T23:14:45Z,43.9,25.2,0.0,0.0,0.0,5.618,6.103,29.065
2025-09-28T03:15:45Z,2025-09-27T23:15:45Z,44.7,25.2,0.0,0.0,0.0,5.864,6.376,27.606
2025-09-28T03:16:45Z,2025-09-27T23:16:45Z,44.8,25.2,0.0,0.0,0.0,5.598,6.217,18.705
2025-09-28T03:17:45Z,2025-09-27T23:17:45Z,44.0,25.2,0.0,0.0,0.0,4.951,5.436,42.194
2025-09-28T03:18:45Z,2025-09-27T23:18:45Z,44.5,25.2,0.0,0.0,0.0,5.432,5.85,37.653
2025-09-28T03:19:45Z,2025-09-27T23:19:45Z,44.9,25.2,0.0,0.0,0.0,4.616,5.04,33.92
2025-09-28T03:20:45Z,2025-09-27T23:20:45Z,43.5,25.2,0.0,0.0,0.0,5.007,5.438,21.399
2025-09-28T03:21:45Z,2025-09-27T23:21:45Z,43.9,25.2,0.0,0.0,0.0,5.047,5.635,14.355
2025-09-28T03:22:45Z,2025-09-27T23:22:45Z,43.5,25.2,0.0,0.0,0.0,4.916,5.345,12.3
2025-09-28T03:23:45Z,2025-09-27T23:23:45Z,43.3,25.2,0.0,0.0,0.0,5.387,5.743,8.557
2025-09-28T03:24:46Z,2025-09-27T23:24:46Z,43.5,25.2,0.0,0.0,0.0,4.605,4.949,6.654
2025-09-28T03:25:46Z,2025-09-27T23:25:46Z,43.3,25.2,0.0,0.0,0.0,4.607,5.131,6.473
2025-09-28T03:26:46Z,2025-09-27T23:26:46Z,42.4,25.2,0.0,0.0,0.0,4.671,4.967,12.042
2025-09-28T03:27:46Z,2025-09-27T23:27:46Z,45.0,25.2,0.0,0.0,0.0,4.899,5.265,14.806
2025-09-28T03:28:46Z,2025-09-27T23:28:46Z,44.4,25.3,0.0,0.0,0.0,5.343,5.726,19.916
2025-09-28T03:29:46Z,2025-09-27T23:29:46Z,44.6,25.3,0.0,0.0,0.0,5.15,5.714,39.137
2025-09-28T03:30:46Z,2025-09-27T23:30:46Z,43.6,25.3,0.0,0.0,0.0,4.73,5.302,35.096
2025-09-28T03:31:46Z,2025-09-27T23:31:46Z,44.0,25.3,0.0,0.0,0.0,4.946,5.568,38.16
2025-09-28T03:32:46Z,2025-09-27T23:32:46Z,44.2,25.3,0.0,0.0,0.0,4.961,5.552,12.984
2025-09-28T03:33:46Z,2025-09-27T23:33:46Z,44.9,25.3,0.0,0.0,0.0,5.303,5.632,23.876
2025-09-28T03:34:46Z,2025-09-27T23:34:46Z,44.4,25.3,0.0,0.0,0.0,4.586,4.931,6.489
2025-09-28T03:35:46Z,2025-09-27T23:35:46Z,44.8,25.3,0.0,0.0,0.0,5.252,5.762,17.361
2025-09-28T03:36:46Z,2025-09-27T23:36:46Z,44.1,25.3,0.0,0.0,0.0,4.832,5.28,19.491
2025-09-28T03:37:46Z,2025-09-27T23:37:46Z,43.7,25.3,0.0,0.0,0.0,4.749,5.393,18.401
2025-09-28T03:38:46Z,2025-09-27T23:38:46Z,43.8,25.3,0.0,0.0,0.0,4.515,4.929,13.68
2025-09-28T03:39:46Z,2025-09-27T23:39:46Z,43.5,25.3,0.0,0.0,0.0,4.302,4.719,26.556
2025-09-28T03:40:46Z,2025-09-27T23:40:46Z,43.8,25.3,0.0,0.0,0.0,4.957,5.333,41.771
2025-09-28T03:41:46Z,2025-09-27T23:41:46Z,43.1,25.3,0.0,0.0,0.0,4.416,4.864,9.022
2025-09-28T03:42:46Z,2025-09-27T23:42:46Z,43.6,25.3,0.0,0.0,0.0,4.802,5.119,7.555
2025-09-28T03:43:46Z,2025-09-27T23:43:46Z,43.8,25.3,0.0,0.0,0.0,4.934,5.304,15.464
2025-09-28T03:44:46Z,2025-09-27T23:44:46Z,43.8,25.3,0.0,0.0,0.0,4.537,5.012,11.443
2025-09-28T03:45:46Z,2025-09-27T23:45:46Z,43.8,25.3,0.0,0.0,0.0,4.725,5.155,11.683
2025-09-28T03:46:46Z,2025-09-27T23:46:46Z,43.7,25.3,0.0,0.0,0.0,4.961,5.356,21.825
2025-09-28T03:47:46Z,2025-09-27T23:47:46Z,43.7,25.3,0.0,0.0,0.0,5.197,5.644,21.696
2025-09-28T03:48:46Z,2025-09-27T23:48:46Z,43.7,25.3,0.0,0.0,0.0,5.374,5.812,25.898
2025-09-28T03:49:46Z,2025-09-27T23:49:46Z,44.9,25.3,0.0,0.0,0.0,5.697,6.14,8.723
2025-09-28T03:50:46Z,2025-09-27T23:50:46Z,44.1,25.3,0.0,0.0,0.0,5.34,5.686,19.848
2025-09-28T03:51:46Z,2025-09-27T23:51:46Z,43.9,25.3,0.0,0.0,0.0,5.624,5.878,9.611
2025-09-28T03:52:46Z,2025-09-27T23:52:46Z,45.4,25.3,0.0,0.0,0.0,5.845,6.113,17.449
2025-09-28T03:53:46Z,2025-09-27T23:53:46Z,43.6,25.3,0.0,0.0,0.0,5.646,5.891,15.717
2025-09-28T03:54:46Z,2025-09-27T23:54:46Z,43.5,25.3,0.0,0.0,0.0,5.045,5.352,19.108
2025-09-28T03:55:46Z,2025-09-27T23:55:46Z,43.9,25.3,0.0,0.0,0.0,5.531,5.818,19.386
2025-09-28T03:56:46Z,2025-09-27T23:56:46Z,43.2,25.3,0.0,0.0,0.0,5.151,5.487,14.807
2025-09-28T03:57:46Z,2025-09-27T23:57:46Z,42.9,25.3,0.0,0.0,0.0,5.115,5.495,28.674
2025-09-28T03:58:47Z,2025-09-27T23:58:47Z,42.9,25.3,0.0,0.0,0.0,4.941,5.171,23.733
2025-09-28T03:59:47Z,2025-09-27T23:59:47Z,42.7,25.3,0.0,0.0,0.0,5.292,5.586,13.861
2025-09-28T04:00:47Z,2025-09-28T00:00:47Z,42.4,25.3,0.0,0.0,0.0,5.328,5.528,33.394
2025-09-28T04:01:47Z,2025-09-28T00:01:47Z,42.4,25.3,0.0,0.0,0.0,5.138,5.38,7.97
2025-09-28T04:02:47Z,2025-09-28T00:02:47Z,43.0,25.3,0.0,0.0,0.0,5.274,5.645,9.64
2025-09-28T04:03:47Z,2025-09-28T00:03:47Z,42.4,25.3,0.0,0.0,0.0,4.854,5.259,6.216
2025-09-28T04:04:47Z,2025-09-28T00:04:47Z,43.5,25.3,0.0,0.0,0.0,5.127,5.468,15.891
2025-09-28T04:05:47Z,2025-09-28T00:05:47Z,41.8,25.3,0.0,0.0,0.0,4.603,4.899,5.168
2025-09-28T04:06:47Z,2025-09-28T00:06:47Z,41.4,25.3,0.0,0.0,0.0,5.523,5.68,11.558
2025-09-28T04:07:47Z,2025-09-28T00:07:47Z,41.7,25.3,0.0,0.0,0.0,4.858,5.068,5.592
2025-09-28T04:08:47Z,2025-09-28T00:08:47Z,41.8,25.3,0.0,0.0,0.0,4.857,5.135,5.729
2025-09-28T04:09:47Z,2025-09-28T00:09:47Z,42.0,25.3,0.0,0.0,0.0,5.349,5.62,11.231
2025-09-28T04:10:47Z,2025-09-28T00:10:47Z,42.3,25.3,0.0,0.0,0.0,4.999,5.245,9.781
2025-09-28T04:11:47Z,2025-09-28T00:11:47Z,42.5,25.3,0.0,0.0,0.0,5.161,5.575,18.152
2025-09-28T04:12:47Z,2025-09-28T00:12:47Z,42.9,25.3,0.0,0.0,0.0,5.088,5.43,7.625
2025-09-28T04:13:47Z,2025-09-28T00:13:47Z,43.0,25.3,0.0,0.0,0.0,4.911,5.195,13.253
2025-09-28T04:14:47Z,2025-09-28T00:14:47Z,43.8,25.3,0.0,0.0,0.0,4.916,5.242,10.096
2025-09-28T04:15:47Z,2025-09-28T00:15:47Z,43.4,25.3,0.0,0.0,0.0,5.429,5.763,7.767
2025-09-28T04:16:47Z,2025-09-28T00:16:47Z,43.4,25.3,0.0,0.0,0.0,4.961,5.22,14.042
2025-09-28T04:17:47Z,2025-09-28T00:17:47Z,42.9,25.4,0.0,0.0,0.0,5.331,5.623,17.409
2025-09-28T04:18:47Z,2025-09-28T00:18:47Z,43.0,25.3,0.0,0.0,0.0,5.614,5.88,6.868
2025-09-28T04:19:47Z,2025-09-28T00:19:47Z,42.6,25.3,0.0,0.0,0.0,5.063,5.338,6.141
2025-09-28T04:20:47Z,2025-09-28T00:20:47Z,42.3,25.3,0.0,0.0,0.0,4.877,5.123,9.705
2025-09-28T04:21:47Z,2025-09-28T00:21:47Z,42.1,25.3,0.0,0.0,0.0,5.009,5.333,14.51
2025-09-28T04:22:47Z,2025-09-28T00:22:47Z,43.3,25.3,0.0,0.0,0.0,5.004,5.288,9.473
2025-09-28T04:23:47Z,2025-09-28T00:23:47Z,42.5,25.3,0.0,0.0,0.0,5.052,5.221,12.848
2025-09-28T04:24:47Z,2025-09-28T00:24:47Z,41.9,25.3,0.0,0.0,0.0,4.685,4.999,15.979
2025-09-28T04:25:43Z,2025-09-28T00:25:43Z,41.5,25.3,0.0,0.0,0.0,4.879,5.234,5.908
2025-09-28T04:26:43Z,2025-09-28T00:26:43Z,41.4,25.3,0.0,0.0,0.0,5.134,5.343,5.373
2025-09-28T04:27:43Z,2025-09-28T00:27:43Z,41.4,25.3,0.0,0.0,0.0,4.806,5.067,5.855
2025-09-28T04:28:43Z,2025-09-28T00:28:43Z,41.6,25.3,0.0,0.0,0.0,4.711,4.955,9.411
2025-09-28T04:29:43Z,2025-09-28T00:29:43Z,41.6,25.3,0.0,0.0,0.0,5.047,5.374,8.406
2025-09-28T04:30:43Z,2025-09-28T00:30:43Z,42.0,25.3,0.0,0.0,0.0,5.203,5.465,9.994
2025-09-28T04:31:43Z,2025-09-28T00:31:43Z,42.2,25.3,0.0,0.0,0.0,5.19,5.444,6.572
2025-09-28T04:32:43Z,2025-09-28T00:32:43Z,42.4,25.3,0.0,0.0,0.0,4.833,5.226,16.954
2025-09-28T04:33:43Z,2025-09-28T00:33:43Z,42.7,25.3,0.0,0.0,0.0,4.787,5.145,14.566
2025-09-28T04:34:43Z,2025-09-28T00:34:43Z,43.0,25.3,0.0,0.0,0.0,4.785,5.029,5.665
2025-09-28T04:35:43Z,2025-09-28T00:35:43Z,43.1,25.3,0.0,0.0,0.0,4.687,5.022,7.15
2025-09-28T04:36:43Z,2025-09-28T00:36:43Z,43.6,25.3,0.0,0.0,0.0,4.989,5.393,18.184
2025-09-28T04:37:43Z,2025-09-28T00:37:43Z,43.3,25.3,0.0,0.0,0.0,4.955,5.376,20.843
2025-09-28T04:38:43Z,2025-09-28T00:38:43Z,43.4,25.3,0.0,0.0,0.0,5.49,5.915,28.15
2025-09-28T04:39:43Z,2025-09-28T00:39:43Z,43.8,25.3,0.0,0.0,0.0,5.144,5.617,9.094
2025-09-28T04:40:43Z,2025-09-28T00:40:43Z,43.2,25.3,0.0,0.0,0.0,5.595,6.208,12.231
2025-09-28T04:41:43Z,2025-09-28T00:41:43Z,42.9,25.3,0.0,0.0,0.0,5.302,5.833,9.679
2025-09-28T04:42:43Z,2025-09-28T00:42:43Z,42.9,25.3,0.0,0.0,0.0,5.469,5.893,21.5
2025-09-28T04:43:43Z,2025-09-28T00:43:43Z,42.5,25.3,0.0,0.0,0.0,5.065,5.499,15.769
2025-09-28T04:44:43Z,2025-09-28T00:44:43Z,42.3,25.3,0.0,0.0,0.0,5.4,5.803,6.708
2025-09-28T04:45:43Z,2025-09-28T00:45:43Z,42.0,25.3,0.0,0.0,0.0,5.57,5.997,8.063
2025-09-28T04:46:43Z,2025-09-28T00:46:43Z,42.1,25.3,0.0,0.0,0.0,4.891,5.298,10.385
2025-09-28T04:47:43Z,2025-09-28T00:47:43Z,42.4,25.3,0.0,0.0,0.0,5.119,5.523,6.208
2025-09-28T04:48:43Z,2025-09-28T00:48:43Z,41.8,25.3,0.0,0.0,0.0,5.596,5.976,6.123
2025-09-28T04:49:43Z,2025-09-28T00:49:43Z,41.9,25.3,0.0,0.0,0.0,5.246,5.599,5.847
2025-09-28T04:50:43Z,2025-09-28T00:50:43Z,41.6,25.3,0.0,0.0,0.0,5.45,5.847,6.184
2025-09-28T04:51:43Z,2025-09-28T00:51:43Z,41.6,25.2,0.0,0.0,0.0,5.311,5.586,16.078
2025-09-28T04:52:43Z,2025-09-28T00:52:43Z,42.2,25.2,0.0,0.0,0.0,5.258,5.557,9.445
2025-09-28T04:53:43Z,2025-09-28T00:53:43Z,42.1,25.2,0.0,0.0,0.0,5.056,5.415,7.532
2025-09-28T04:54:43Z,2025-09-28T00:54:43Z,42.1,25.2,0.0,0.0,0.0,5.579,5.954,6.474
2025-09-28T04:55:43Z,2025-09-28T00:55:43Z,42.0,25.2,0.0,0.0,0.0,5.48,5.888,6.566
2025-09-28T04:56:43Z,2025-09-28T00:56:43Z,42.5,25.2,0.0,0.0,0.0,5.437,5.831,7.188
2025-09-28T04:57:44Z,2025-09-28T00:57:44Z,42.9,25.3,0.0,0.0,0.0,5.589,5.954,9.968
2025-09-28T04:58:44Z,2025-09-28T00:58:44Z,43.1,25.2,0.0,0.0,0.0,5.794,6.098,15.513
2025-09-28T04:59:44Z,2025-09-28T00:59:44Z,43.2,25.3,0.0,0.0,0.0,5.5,5.821,7.7
2025-09-28T05:00:44Z,2025-09-28T01:00:44Z,43.8,25.3,0.0,0.0,0.0,5.775,6.054,7.522
2025-09-28T05:01:44Z,2025-09-28T01:01:44Z,43.7,25.3,0.0,0.0,0.0,5.474,5.701,6.488
2025-09-28T05:02:44Z,2025-09-28T01:02:44Z,44.0,25.3,0.0,0.0,0.0,6.119,6.494,7.111
2025-09-28T05:03:44Z,2025-09-28T01:03:44Z,43.9,25.3,0.0,0.0,0.0,6.237,6.666,7.468
2025-09-28T05:04:44Z,2025-09-28T01:04:44Z,43.7,25.3,0.0,0.0,0.0,6.051,6.398,7.913
2025-09-28T05:05:44Z,2025-09-28T01:05:44Z,43.8,25.3,0.0,0.0,0.0,5.922,6.259,7.829
2025-09-28T05:06:44Z,2025-09-28T01:06:44Z,44.0,25.3,0.0,0.0,0.0,5.721,6.083,6.703
2025-09-28T05:07:44Z,2025-09-28T01:07:44Z,44.7,25.3,0.0,0.0,0.0,6.144,6.525,18.165
2025-09-28T05:08:44Z,2025-09-28T01:08:44Z,43.9,25.3,0.0,0.0,0.0,5.663,5.939,5.97
2025-09-28T05:09:44Z,2025-09-28T01:09:44Z,43.1,25.3,0.0,0.0,0.0,6.02,6.359,6.752
2025-09-28T05:10:44Z,2025-09-28T01:10:44Z,43.8,25.3,0.0,0.0,0.0,5.708,6.034,10.385
2025-09-28T05:11:44Z,2025-09-28T01:11:44Z,43.4,25.3,0.0,0.0,0.0,5.882,6.17,14.226
2025-09-28T05:12:44Z,2025-09-28T01:12:44Z,42.8,25.3,0.0,0.0,0.0,5.876,6.134,9.078
2025-09-28T05:13:44Z,2025-09-28T01:13:44Z,42.7,25.3,0.0,0.0,0.0,6.188,6.393,6.393
2025-09-28T05:14:44Z,2025-09-28T01:14:44Z,41.8,25.3,0.0,0.0,0.0,5.286,5.621,5.84
2025-09-28T05:15:44Z,2025-09-28T01:15:44Z,42.1,25.3,0.0,0.0,0.0,5.928,6.236,6.296
2025-09-28T05:16:44Z,2025-09-28T01:16:44Z,41.9,25.3,0.0,0.0,0.0,5.75,5.975,6.398
2025-09-28T05:17:44Z,2025-09-28T01:17:44Z,41.5,25.3,0.0,0.0,0.0,6.056,6.338,6.429
2025-09-28T05:18:44Z,2025-09-28T01:18:44Z,41.3,25.3,0.0,0.0,0.0,5.587,5.818,5.849
2025-09-28T05:19:44Z,2025-09-28T01:19:44Z,41.1,25.3,0.0,0.0,0.0,5.705,5.991,6.156
2025-09-28T05:20:44Z,2025-09-28T01:20:44Z,41.9,25.2,0.0,0.0,0.0,5.553,5.793,6.235
2025-09-28T05:21:44Z,2025-09-28T01:21:44Z,41.8,25.2,0.0,0.0,0.0,5.79,5.975,6.007
2025-09-28T05:22:44Z,2025-09-28T01:22:44Z,41.6,25.2,0.0,0.0,0.0,5.792,6.016,6.332
2025-09-28T05:23:44Z,2025-09-28T01:23:44Z,42.2,25.2,0.0,0.0,0.0,5.23,5.434,6.207
2025-09-28T05:24:44Z,2025-09-28T01:24:44Z,42.3,25.2,0.0,0.0,0.0,5.653,5.853,6.276
2025-09-28T05:25:45Z,2025-09-28T01:25:45Z,42.8,25.2,0.0,0.0,0.0,5.46,5.683,6.213
2025-09-28T05:26:45Z,2025-09-28T01:26:45Z,42.3,25.2,0.0,0.0,0.0,5.569,5.77,5.863
2025-09-28T05:27:45Z,2025-09-28T01:27:45Z,42.3,25.2,0.0,0.0,0.0,5.603,5.794,5.957
2025-09-28T05:28:45Z,2025-09-28T01:28:45Z,43.0,25.2,0.0,0.0,0.0,5.486,5.732,6.143
2025-09-28T05:29:45Z,2025-09-28T01:29:45Z,41.6,25.2,0.0,0.0,0.0,6.118,6.372,6.955
2025-09-28T05:30:45Z,2025-09-28T01:30:45Z,41.4,25.2,0.0,0.0,0.0,5.646,5.795,5.795
2025-09-28T05:31:45Z,2025-09-28T01:31:45Z,41.0,25.2,0.0,0.0,0.0,5.992,6.204,6.265
2025-09-28T05:32:45Z,2025-09-28T01:32:45Z,40.9,25.2,0.0,0.0,0.0,5.675,5.944,6.762
2025-09-28T05:33:45Z,2025-09-28T01:33:45Z,40.9,25.2,0.0,0.0,0.0,6.35,6.523,6.681
2025-09-28T05:34:45Z,2025-09-28T01:34:45Z,40.8,25.2,0.0,0.0,0.0,6.064,6.309,6.705
2025-09-28T05:35:45Z,2025-09-28T01:35:45Z,40.9,25.2,0.0,0.0,0.0,6.293,6.532,6.741
2025-09-28T05:36:45Z,2025-09-28T01:36:45Z,40.7,25.2,0.0,0.0,0.0,6.053,6.298,12.884
2025-09-28T05:37:45Z,2025-09-28T01:37:45Z,40.9,25.2,0.0,0.0,0.0,6.027,6.193,6.22
2025-09-28T05:38:45Z,2025-09-28T01:38:45Z,40.7,25.2,0.0,0.0,0.0,6.14,6.302,6.389
2025-09-28T05:39:45Z,2025-09-28T01:39:45Z,40.8,25.2,0.0,0.0,0.0,6.133,6.369,6.458
2025-09-28T05:40:45Z,2025-09-28T01:40:45Z,40.7,25.2,0.0,0.0,0.0,6.12,6.326,6.355
2025-09-28T05:41:45Z,2025-09-28T01:41:45Z,40.7,25.2,0.0,0.0,0.0,6.308,6.494,6.523
2025-09-28T05:42:45Z,2025-09-28T01:42:45Z,40.8,25.2,0.0,0.0,0.0,6.136,6.275,6.336
2025-09-28T05:43:45Z,2025-09-28T01:43:45Z,41.0,25.2,0.0,0.0,0.0,5.845,6.051,6.141
2025-09-28T05:44:45Z,2025-09-28T01:44:45Z,41.0,25.2,0.0,0.0,0.0,6.149,6.331,6.475
