timestamp,timestamp_local,sample_rh,sample_temp,pm1,pm25,pm10
2025-10-25T14:46:44Z,2025-10-25T09:46:44Z,44.9,25.0,0.802,1.713,2.366
2025-10-25T14:47:45Z,2025-10-25T09:47:45Z,44.9,25.1,0.831,2.022,9.013
2025-10-25T14:48:45Z,2025-10-25T09:48:45Z,45.0,25.1,0.992,2.222,6.242
2025-10-25T14:49:45Z,2025-10-25T09:49:45Z,45.0,25.1,0.768,2.034,7.256
2025-10-25T14:50:45Z,2025-10-25T09:50:45Z,45.1,25.1,1.053,2.252,3.709
2025-10-25T14:51:45Z,2025-10-25T09:51:45Z,45.1,25.1,0.935,1.979,6.531
2025-10-25T14:52:45Z,2025-10-25T09:52:45Z,45.1,25.1,1.014,2.233,5.765
2025-10-25T14:53:45Z,2025-10-25T09:53:45Z,45.2,25.1,0.995,1.998,4.334
2025-10-25T14:54:45Z,2025-10-25T09:54:45Z,45.2,25.1,0.983,2.177,4.107
2025-10-25T14:55:45Z,2025-10-25T09:55:45Z,45.3,25.2,0.853,1.908,14.667
2025-10-25T14:56:45Z,2025-10-25T09:56:45Z,45.4,25.2,1.017,2.221,5.573
2025-10-25T14:57:45Z,2025-10-25T09:57:45Z,45.4,25.2,0.969,2.31,4.343
2025-10-25T14:58:45Z,2025-10-25T09:58:45Z,45.3,25.2,1.11,2.05,9.62
2025-10-25T14:59:45Z,2025-10-25T09:59:45Z,45.4,25.2,0.964,2.136,13.997
2025-10-25T15:00:45Z,2025-10-25T10:00:45Z,45.4,25.2,0.919,2.077,12.474
2025-10-25T15:01:45Z,2025-10-25T10:01:45Z,45.4,25.2,0.865,1.944,14.811
2025-10-25T15:02:45Z,2025-10-25T10:02:45Z,45.4,25.2,0.975,2.322,6.165
2025-10-25T15:03:45Z,2025-10-25T10:03:45Z,45.5,25.2,0.876,2.212,5.966
2025-10-25T15:04:45Z,2025-10-25T10:04:45Z,45.6,25.3,1.151,2.417,3.899
2025-10-25T15:05:45Z,2025-10-25T10:05:45Z,45.6,25.3,0.91,2.067,6.83
2025-10-25T15:06:45Z,2025-10-25T10:06:45Z,45.6,25.3,1.084,2.237,4.034
2025-10-25T15:07:45Z,2025-10-25T10:07:45Z,45.7,25.3,1.188,2.353,8.602
2025-10-25T15:08:45Z,2025-10-25T10:08:45Z,45.7,25.3,1.015,2.152,9.009
2025-10-25T15:09:45Z,2025-10-25T10:09:45Z,45.8,25.3,1.103,2.351,5.162
2025-10-25T15:10:45Z,2025-10-25T10:10:45Z,45.8,25.3,1.109,2.361,5.658
2025-10-25T15:11:46Z,2025-10-25T10:11:46Z,45.8,25.3,0.889,1.964,13.574
2025-10-25T15:12:46Z,2025-10-25T10:12:46Z,45.8,25.3,1.091,2.116,13.824
2025-10-25T15:13:46Z,2025-10-25T10:13:46Z,45.9,25.3,0.976,2.451,12.614
2025-10-25T15:14:46Z,2025-10-25T10:14:46Z,45.9,25.3,0.981,2.019,4.208
2025-10-25T15:15:46Z,2025-10-25T10:15:46Z,46.0,25.3,1.153,2.386,2.98
2025-10-25T15:16:46Z,2025-10-25T10:16:46Z,46.0,25.4,1.155,2.113,2.937
2025-10-25T15:17:46Z,2025-10-25T10:17:46Z,46.0,25.4,1.288,2.365,3.444
2025-10-25T15:18:46Z,2025-10-25T10:18:46Z,46.1,25.4,1.026,1.953,3.354
2025-10-25T15:19:46Z,2025-10-25T10:19:46Z,46.1,25.4,1.102,2.044,3.457
2025-10-25T15:20:46Z,2025-10-25T10:20:46Z,46.1,25.4,0.928,1.954,5.706
2025-10-25T15:21:46Z,2025-10-25T10:21:46Z,46.1,25.4,0.915,2.049,3.809
2025-10-25T15:22:46Z,2025-10-25T10:22:46Z,46.2,25.4,1.019,2.056,8.467
2025-10-25T15:23:46Z,2025-10-25T10:23:46Z,46.2,25.4,0.905,2.136,3.302
2025-10-25T15:24:46Z,2025-10-25T10:24:46Z,46.3,25.4,0.939,2.049,6.275
2025-10-25T15:25:46Z,2025-10-25T10:25:46Z,46.3,25.4,1.029,2.472,3.206
2025-10-25T15:26:46Z,2025-10-25T10:26:46Z,46.3,25.4,0.956,2.099,7.98
2025-10-25T15:27:46Z,2025-10-25T10:27:46Z,46.4,25.4,0.984,2.116,3.356
2025-10-25T15:28:46Z,2025-10-25T10:28:46Z,46.3,25.4,0.982,2.185,9.126
2025-10-25T15:29:46Z,2025-10-25T10:29:46Z,46.3,25.4,0.913,1.997,4.601
2025-10-25T15:30:46Z,2025-10-25T10:30:46Z,46.5,25.5,1.03,2.413,6.228
2025-10-25T15:31:46Z,2025-10-25T10:31:46Z,46.7,25.5,0.82,2.224,6.051
2025-10-25T15:32:46Z,2025-10-25T10:32:46Z,46.8,25.5,1.002,2.079,3.112
2025-10-25T15:33:47Z,2025-10-25T10:33:47Z,46.8,25.5,0.969,2.014,7.512
2025-10-25T15:34:47Z,2025-10-25T10:34:47Z,47.6,25.5,0.911,2.01,15.619
2025-10-25T15:35:47Z,2025-10-25T10:35:47Z,48.4,25.5,1.104,2.294,27.27
2025-10-25T15:36:47Z,2025-10-25T10:36:47Z,49.1,25.5,0.951,2.065,22.315
2025-10-25T15:37:47Z,2025-10-25T10:37:47Z,49.9,25.5,0.861,1.951,33.321
2025-10-25T15:38:47Z,2025-10-25T10:38:47Z,48.7,25.5,1.094,2.274,11.667
2025-10-25T15:39:47Z,2025-10-25T10:39:47Z,49.6,25.5,0.923,2.436,7.712
2025-10-25T15:40:47Z,2025-10-25T10:40:47Z,49.5,25.6,0.926,2.112,15.619
2025-10-25T15:41:47Z,2025-10-25T10:41:47Z,49.4,25.6,0.822,2.127,7.065
2025-10-25T15:42:47Z,2025-10-25T10:42:47Z,49.7,25.6,1.13,2.054,17.696
2025-10-25T15:43:47Z,2025-10-25T10:43:47Z,49.2,25.6,0.895,2.171,7.348
2025-10-25T15:44:47Z,2025-10-25T10:44:47Z,49.7,25.7,1.319,2.563,22.557
2025-10-25T15:45:47Z,2025-10-25T10:45:47Z,49.0,25.7,1.347,2.642,23.444
2025-10-25T15:46:47Z,2025-10-25T10:46:47Z,48.9,25.7,1.286,2.596,18.948
2025-10-25T15:47:47Z,2025-10-25T10:47:47Z,49.5,25.8,1.26,2.977,15.106
2025-10-25T15:48:47Z,2025-10-25T10:48:47Z,49.6,25.8,1.644,3.128,6.307
2025-10-25T15:49:47Z,2025-10-25T10:49:47Z,49.6,25.9,2.419,3.499,6.891
2025-10-25T15:50:48Z,2025-10-25T10:50:48Z,49.5,25.9,7.545,8.916,25.58
2025-10-25T15:51:48Z,2025-10-25T10:51:48Z,49.5,25.9,4.305,5.697,19.869
2025-10-25T15:52:48Z,2025-10-25T10:52:48Z,49.4,26.0,7.175,8.484,13.707
2025-10-25T15:53:48Z,2025-10-25T10:53:48Z,48.0,26.0,4.765,6.233,9.222
2025-10-25T15:54:48Z,2025-10-25T10:54:48Z,47.4,26.0,2.731,4.186,14.659
2025-10-25T15:55:48Z,2025-10-25T10:55:48Z,47.4,26.0,3.287,4.577,24.099
2025-10-25T15:56:48Z,2025-10-25T10:56:48Z,47.7,26.0,4.325,5.609,38.111
2025-10-25T15:57:48Z,2025-10-25T10:57:48Z,47.5,26.0,5.44,6.756,15.425
2025-10-25T15:58:48Z,2025-10-25T10:58:48Z,47.4,26.0,5.136,6.676,14.799
2025-10-25T15:59:48Z,2025-10-25T10:59:48Z,47.2,26.0,6.066,7.578,29.548
2025-10-25T16:00:48Z,2025-10-25T11:00:48Z,47.3,26.0,6.929,8.295,49.975
2025-10-25T16:01:48Z,2025-10-25T11:01:48Z,47.4,26.0,8.072,9.806,16.505
2025-10-25T16:02:48Z,2025-10-25T11:02:48Z,47.3,26.0,8.361,9.6,32.436
2025-10-25T16:03:48Z,2025-10-25T11:03:48Z,47.3,26.0,7.953,9.518,19.01
2025-10-25T16:04:48Z,2025-10-25T11:04:48Z,47.3,26.0,9.14,10.963,37.742
2025-10-25T16:05:48Z,2025-10-25T11:05:48Z,47.3,26.0,9.189,10.35,16.896
2025-10-25T16:06:48Z,2025-10-25T11:06:48Z,47.2,26.0,10.082,11.643,17.294
2025-10-25T16:07:48Z,2025-10-25T11:07:48Z,47.2,26.0,10.68,12.32,33.161
2025-10-25T16:08:48Z,2025-10-25T11:08:48Z,47.2,26.0,11.234,12.918,68.063
2025-10-25T16:09:48Z,2025-10-25T11:09:48Z,47.2,26.0,12.034,13.671,16.125
2025-10-25T16:10:48Z,2025-10-25T11:10:48Z,47.2,26.0,11.565,12.972,40.173
2025-10-25T16:11:48Z,2025-10-25T11:11:48Z,47.2,26.0,11.936,13.254,36.059
2025-10-25T16:12:49Z,2025-10-25T11:12:49Z,47.2,26.0,12.181,13.804,23.555
2025-10-25T16:13:49Z,2025-10-25T11:13:49Z,47.2,26.0,11.905,13.982,22.95
2025-10-25T16:14:49Z,2025-10-25T11:14:49Z,47.3,26.0,11.755,13.319,29.079
2025-10-25T16:15:49Z,2025-10-25T11:15:49Z,46.9,26.0,10.662,12.127,16.416
2025-10-25T16:16:49Z,2025-10-25T11:16:49Z,46.3,26.0,10.134,11.41,14.065
2025-10-25T16:17:49Z,2025-10-25T11:17:49Z,45.9,26.0,9.98,11.259,22.822
2025-10-25T16:18:49Z,2025-10-25T11:18:49Z,45.6,26.0,9.034,10.321,16.053
2025-10-25T16:19:49Z,2025-10-25T11:19:49Z,45.2,26.0,9.294,10.61,23.76
2025-10-25T16:20:49Z,2025-10-25T11:20:49Z,45.0,26.0,8.884,10.008,11.333
2025-10-25T16:21:49Z,2025-10-25T11:21:49Z,44.6,26.0,8.51,9.76,13.191
2025-10-25T16:22:49Z,2025-10-25T11:22:49Z,44.4,26.0,8.717,9.665,12.567
2025-10-25T16:23:49Z,2025-10-25T11:23:49Z,44.2,26.0,8.357,9.341,22.896
2025-10-25T16:24:49Z,2025-10-25T11:24:49Z,43.9,26.0,7.874,8.978,13.027
2025-10-25T16:25:49Z,2025-10-25T11:25:49Z,43.6,26.0,7.719,8.659,10.359
2025-10-25T16:26:49Z,2025-10-25T11:26:49Z,43.4,26.0,7.349,8.123,10.061
2025-10-25T16:27:49Z,2025-10-25T11:27:49Z,43.2,26.0,7.343,8.216,8.928
2025-10-25T16:28:49Z,2025-10-25T11:28:49Z,43.0,26.0,7.319,8.203,11.628
2025-10-25T16:29:44Z,2025-10-25T11:29:44Z,42.8,25.9,6.988,7.613,10.47
2025-10-25T16:30:44Z,2025-10-25T11:30:44Z,42.6,25.9,7.104,7.994,9.999
2025-10-25T16:31:44Z,2025-10-25T11:31:44Z,42.4,25.9,6.891,7.817,9.194
2025-10-25T16:32:44Z,2025-10-25T11:32:44Z,42.3,25.9,6.974,8.031,8.942
2025-10-25T16:33:45Z,2025-10-25T11:33:45Z,42.1,25.9,6.34,7.213,9.246
2025-10-25T16:34:45Z,2025-10-25T11:34:45Z,41.9,25.9,6.588,7.739,8.645
2025-10-25T16:35:45Z,2025-10-25T11:35:45Z,41.7,25.9,5.979,6.814,7.125
2025-10-25T16:36:45Z,2025-10-25T11:36:45Z,41.6,25.8,5.817,6.572,8.729
2025-10-25T16:37:45Z,2025-10-25T11:37:45Z,41.5,25.8,6.176,6.937,7.974
2025-10-25T16:38:45Z,2025-10-25T11:38:45Z,41.4,25.8,5.701,6.341,7.757
2025-10-25T16:39:45Z,2025-10-25T11:39:45Z,41.3,25.8,5.85,6.748,9.082
2025-10-25T16:40:45Z,2025-10-25T11:40:45Z,41.2,25.8,5.642,6.305,8.539
2025-10-25T16:41:45Z,2025-10-25T11:41:45Z,41.1,25.7,5.338,5.964,8.012
2025-10-25T20:12:25Z,2025-10-25T15:12:25Z,58.4,29.0,1.837,2.53,5.792
2025-10-25T20:13:10Z,2025-10-25T15:13:10Z,58.0,29.0,1.506,2.048,8.808
2025-10-25T20:14:10Z,2025-10-25T15:14:10Z,58.2,29.0,1.797,2.474,9.015
2025-10-25T20:15:10Z,2025-10-25T15:15:10Z,57.7,29.1,1.897,2.462,19.633
2025-10-25T20:16:10Z,2025-10-25T15:16:10Z,56.8,29.2,1.778,2.302,5.574
2025-10-25T20:17:10Z,2025-10-25T15:17:10Z,57.4,29.2,2.096,2.561,18.027
2025-10-25T20:18:10Z,2025-10-25T15:18:10Z,56.5,29.3,2.205,2.538,8.134
2025-10-25T20:19:10Z,2025-10-25T15:19:10Z,56.0,29.5,1.892,2.321,7.231
2025-10-25T20:20:10Z,2025-10-25T15:20:10Z,56.3,29.6,1.746,2.279,7.07
2025-10-25T20:21:10Z,2025-10-25T15:21:10Z,56.7,29.8,1.805,2.261,5.59
2025-10-26T13:03:25Z,2025-10-26T08:03:25Z,97.6,18.0,4.863,27.92,120.596
2025-10-26T13:04:10Z,2025-10-26T08:04:10Z,97.6,18.1,5.073,16.429,46.419
2025-10-26T13:05:10Z,2025-10-26T08:05:10Z,97.6,18.2,5.134,17.134,63.632
2025-10-26T13:06:10Z,2025-10-26T08:06:10Z,97.5,18.3,4.945,15.165,32.627
2025-10-26T13:07:10Z,2025-10-26T08:07:10Z,96.7,18.5,4.388,9.163,28.744
2025-10-26T13:08:10Z,2025-10-26T08:08:10Z,95.9,18.6,4.134,7.473,16.459
2025-10-26T13:09:10Z,2025-10-26T08:09:10Z,95.3,18.8,3.807,6.371,29.102
2025-10-26T13:10:10Z,2025-10-26T08:10:10Z,94.3,18.9,4.402,6.607,16.022
2025-10-26T13:11:10Z,2025-10-26T08:11:10Z,93.7,19.0,4.871,6.844,13.183
2025-10-26T13:12:10Z,2025-10-26T08:12:10Z,93.6,19.2,4.852,6.801,12.853
2025-10-26T14:21:37Z,2025-10-26T09:21:37Z,89.7,20.4,7.338,8.985,17.791
2025-10-26T14:22:22Z,2025-10-26T09:22:22Z,89.3,20.4,8.099,10.003,20.176
2025-10-26T14:23:22Z,2025-10-26T09:23:22Z,89.2,20.5,7.827,9.594,25.349
2025-10-26T14:24:22Z,2025-10-26T09:24:22Z,89.1,20.6,7.853,9.722,25.095
2025-10-26T14:25:22Z,2025-10-26T09:25:22Z,88.9,20.7,8.492,10.275,21.565
2025-10-26T14:26:22Z,2025-10-26T09:26:22Z,88.7,20.8,7.958,9.809,18.304
2025-10-26T14:27:22Z,2025-10-26T09:27:22Z,88.7,20.8,8.198,10.174,23.824
2025-10-26T14:28:22Z,2025-10-26T09:28:22Z,88.0,20.9,8.532,10.14,16.174
2025-10-26T14:29:22Z,2025-10-26T09:29:22Z,87.6,21.0,7.804,9.889,41.846
2025-10-26T14:30:22Z,2025-10-26T09:30:22Z,87.0,21.1,7.953,10.048,34.212
2025-10-26T14:31:22Z,2025-10-26T09:31:22Z,86.2,21.2,8.513,10.338,15.559
2025-10-26T14:32:22Z,2025-10-26T09:32:22Z,86.0,21.2,8.511,10.718,25.873
2025-10-26T14:33:22Z,2025-10-26T09:33:22Z,86.3,21.3,8.323,10.394,17.5
2025-10-26T14:34:22Z,2025-10-26T09:34:22Z,86.1,21.4,8.33,10.469,21.863
2025-10-26T14:35:22Z,2025-10-26T09:35:22Z,85.5,21.5,8.307,10.459,33.036
2025-10-26T14:36:22Z,2025-10-26T09:36:22Z,85.0,21.5,8.242,10.384,13.68
2025-10-26T14:37:22Z,2025-10-26T09:37:22Z,84.9,21.6,8.133,10.042,21.515
2025-10-26T14:38:22Z,2025-10-26T09:38:22Z,84.9,21.7,8.407,10.774,24.907
2025-10-26T14:39:22Z,2025-10-26T09:39:22Z,84.5,21.7,8.465,10.39,31.002
2025-10-26T14:40:22Z,2025-10-26T09:40:22Z,84.2,21.8,8.368,10.686,26.732
2025-10-26T14:41:23Z,2025-10-26T09:41:23Z,83.9,21.8,8.459,10.749,24.134
2025-10-26T14:42:23Z,2025-10-26T09:42:23Z,84.0,21.9,8.215,10.159,24.623
2025-10-26T14:43:23Z,2025-10-26T09:43:23Z,84.2,21.9,8.528,10.975,18.156
2025-10-26T14:44:23Z,2025-10-26T09:44:23Z,84.0,22.0,8.643,11.002,26.893
2025-10-26T14:45:23Z,2025-10-26T09:45:23Z,83.4,22.0,8.245,10.534,26.031
2025-10-26T14:52:47Z,2025-10-26T09:52:47Z,83.9,22.4,7.598,9.467,13.277
2025-10-26T14:53:32Z,2025-10-26T09:53:32Z,84.2,22.5,8.867,10.656,38.355
2025-10-26T14:54:32Z,2025-10-26T09:54:32Z,83.6,22.5,8.445,10.667,25.604
2025-10-26T14:55:32Z,2025-10-26T09:55:32Z,82.0,22.6,8.875,11.125,17.959
2025-10-26T14:56:32Z,2025-10-26T09:56:32Z,82.0,22.6,8.718,11.078,22.993
2025-10-26T14:57:32Z,2025-10-26T09:57:32Z,81.4,22.7,8.565,10.673,15.652
2025-10-26T14:58:32Z,2025-10-26T09:58:32Z,80.5,22.8,9.089,11.34,22.048
2025-10-26T14:59:32Z,2025-10-26T09:59:32Z,80.2,22.8,8.879,11.508,38.987
2025-10-26T15:00:32Z,2025-10-26T10:00:32Z,80.2,22.9,8.788,11.049,12.908
2025-10-26T15:01:32Z,2025-10-26T10:01:32Z,80.4,23.0,8.766,10.892,24.043
2025-10-26T15:02:32Z,2025-10-26T10:02:32Z,80.2,23.0,8.878,10.948,33.83
2025-10-26T15:03:32Z,2025-10-26T10:03:32Z,79.1,23.1,9.53,11.197,15.07
2025-10-26T15:04:32Z,2025-10-26T10:04:32Z,79.0,23.2,9.544,11.348,14.413
