timestamp,timestamp_local,sample_rh,sample_temp,pm1,pm25,pm10
2026-05-01T01:13:23Z,2026-04-30T20:13:23Z,71.6,24.8,3.371,3.839,14.657
2026-05-01T01:14:23Z,2026-04-30T20:14:23Z,71.8,24.8,3.452,4.033,5.531
2026-05-01T01:15:23Z,2026-04-30T20:15:23Z,71.7,24.8,3.306,3.757,17.993
2026-05-01T01:16:23Z,2026-04-30T20:16:23Z,71.8,24.8,2.765,3.178,9.575
2026-05-01T01:17:23Z,2026-04-30T20:17:23Z,72.1,24.8,3.201,3.645,22.986
2026-05-01T01:18:23Z,2026-04-30T20:18:23Z,72.1,24.7,3.268,3.545,8.616
2026-05-01T01:19:23Z,2026-04-30T20:19:23Z,71.9,24.7,2.776,3.362,9.793
2026-05-01T01:20:23Z,2026-04-30T20:20:23Z,72.0,24.7,2.685,3.179,18.186
2026-05-01T01:21:23Z,2026-04-30T20:21:23Z,71.9,24.7,2.729,3.067,14.526
2026-05-01T01:22:23Z,2026-04-30T20:22:23Z,72.3,24.7,3.018,3.407,7.117
2026-05-01T01:23:23Z,2026-04-30T20:23:23Z,72.0,24.7,2.814,3.23,14.018
2026-05-01T01:24:23Z,2026-04-30T20:24:23Z,71.7,24.7,2.475,2.88,11.204
2026-05-01T01:25:23Z,2026-04-30T20:25:23Z,72.0,24.7,2.651,3.103,12.961
2026-05-01T01:26:23Z,2026-04-30T20:26:23Z,72.1,24.7,2.349,2.721,16.578
2026-05-01T01:27:23Z,2026-04-30T20:27:23Z,71.9,24.6,2.785,3.136,15.839
2026-05-01T01:28:23Z,2026-04-30T20:28:23Z,71.8,24.6,2.565,3.01,9.693
2026-05-01T01:29:23Z,2026-04-30T20:29:23Z,72.0,24.6,2.307,2.697,4.533
2026-05-01T01:30:23Z,2026-04-30T20:30:23Z,71.7,24.6,2.259,2.66,20.143
2026-05-01T01:31:23Z,2026-04-30T20:31:23Z,71.6,24.6,2.271,2.512,12.055
2026-05-01T01:32:23Z,2026-04-30T20:32:23Z,71.6,24.6,2.238,2.566,6.605
2026-05-01T01:33:23Z,2026-04-30T20:33:23Z,71.6,24.6,2.187,2.522,8.989
2026-05-01T01:34:23Z,2026-04-30T20:34:23Z,71.5,24.6,2.073,2.286,3.974
2026-05-01T01:35:23Z,2026-04-30T20:35:23Z,71.9,24.6,2.25,2.536,12.675
2026-05-01T01:36:23Z,2026-04-30T20:36:23Z,72.2,24.6,2.259,2.641,9.752
2026-05-01T01:37:23Z,2026-04-30T20:37:23Z,72.3,24.6,2.279,2.484,23.755
2026-05-01T01:38:24Z,2026-04-30T20:38:24Z,72.4,24.6,2.313,2.602,27.618
2026-05-01T01:39:24Z,2026-04-30T20:39:24Z,72.5,24.6,2.439,2.685,10.078
2026-05-01T01:40:24Z,2026-04-30T20:40:24Z,71.9,24.6,2.373,2.705,11.97
2026-05-01T01:41:24Z,2026-04-30T20:41:24Z,71.9,24.6,2.226,2.463,6.371
2026-05-01T01:42:24Z,2026-04-30T20:42:24Z,71.8,24.6,2.334,2.569,4.872
2026-05-01T01:43:24Z,2026-04-30T20:43:24Z,72.1,24.6,2.356,2.583,10.109
2026-05-01T01:44:24Z,2026-04-30T20:44:24Z,72.0,24.6,2.092,2.495,10.123
2026-05-01T01:45:24Z,2026-04-30T20:45:24Z,72.0,24.6,2.313,2.568,18.705
2026-05-01T01:46:24Z,2026-04-30T20:46:24Z,72.0,24.6,2.228,2.405,11.287
2026-05-01T01:47:24Z,2026-04-30T20:47:24Z,72.2,24.6,2.506,2.874,5.224
2026-05-01T01:48:24Z,2026-04-30T20:48:24Z,72.3,24.6,2.509,2.838,16.951
2026-05-01T01:49:24Z,2026-04-30T20:49:24Z,72.2,24.6,2.665,3.034,13.394
2026-05-01T01:50:24Z,2026-04-30T20:50:24Z,72.4,24.6,2.571,2.964,5.911
2026-05-01T01:51:21Z,2026-04-30T20:51:21Z,72.6,24.6,2.615,3.024,20.554
2026-05-01T01:52:21Z,2026-04-30T20:52:21Z,72.5,24.6,2.396,2.679,12.603
2026-05-01T01:53:21Z,2026-04-30T20:53:21Z,72.0,24.6,2.346,2.678,14.03
2026-05-01T01:54:21Z,2026-04-30T20:54:21Z,72.0,24.6,2.42,2.786,6.143
2026-05-01T01:55:21Z,2026-04-30T20:55:21Z,72.0,24.6,2.217,2.515,7.25
2026-05-01T01:56:21Z,2026-04-30T20:56:21Z,72.1,24.6,2.55,2.885,7.48
2026-05-01T01:57:21Z,2026-04-30T20:57:21Z,72.1,24.6,2.438,2.87,11.5
2026-05-01T01:58:21Z,2026-04-30T20:58:21Z,72.1,24.6,2.54,2.8,4.997
2026-05-01T01:59:21Z,2026-04-30T20:59:21Z,72.2,24.6,2.469,2.783,11.576
2026-05-01T02:00:21Z,2026-04-30T21:00:21Z,72.3,24.6,2.687,3.063,6.211
2026-05-01T02:01:21Z,2026-04-30T21:01:21Z,71.9,24.6,2.666,3.006,14.072
2026-05-01T02:02:21Z,2026-04-30T21:02:21Z,72.0,24.6,2.712,2.994,9.441
2026-05-01T02:03:21Z,2026-04-30T21:03:21Z,72.3,24.6,3.0,3.327,8.378
2026-05-01T02:04:21Z,2026-04-30T21:04:21Z,72.7,24.6,2.817,3.062,14.506
2026-05-01T02:05:21Z,2026-04-30T21:05:21Z,72.4,24.6,3.006,3.346,9.267
2026-05-01T02:06:21Z,2026-04-30T21:06:21Z,72.1,24.6,2.576,2.835,5.49
2026-05-01T02:07:22Z,2026-04-30T21:07:22Z,72.0,24.6,2.668,2.998,15.536
2026-05-01T02:08:22Z,2026-04-30T21:08:22Z,72.1,24.6,2.818,3.084,8.98
2026-05-01T02:09:22Z,2026-04-30T21:09:22Z,72.1,24.6,2.759,2.988,5.446
2026-05-01T02:10:22Z,2026-04-30T21:10:22Z,72.1,24.6,2.708,3.072,10.051
2026-05-01T02:11:22Z,2026-04-30T21:11:22Z,72.0,24.6,2.656,2.997,14.708
2026-05-01T02:12:22Z,2026-04-30T21:12:22Z,72.1,24.6,2.852,3.514,53.762
2026-05-01T02:13:22Z,2026-04-30T21:13:22Z,72.1,24.6,2.837,3.306,32.195
2026-05-01T02:14:22Z,2026-04-30T21:14:22Z,72.2,24.6,2.998,3.434,7.896
2026-05-01T02:15:22Z,2026-04-30T21:15:22Z,72.3,24.6,2.81,3.125,19.336
2026-05-01T02:16:22Z,2026-04-30T21:16:22Z,72.3,24.6,2.486,2.751,8.086
2026-05-01T02:17:22Z,2026-04-30T21:17:22Z,72.3,24.6,2.696,3.159,14.145
2026-05-01T02:18:22Z,2026-04-30T21:18:22Z,72.3,24.6,2.737,3.073,13.286
2026-05-01T02:19:22Z,2026-04-30T21:19:22Z,72.4,24.6,2.829,3.248,20.542
2026-05-01T02:20:22Z,2026-04-30T21:20:22Z,72.6,24.6,2.87,3.096,10.257
2026-05-01T02:21:22Z,2026-04-30T21:21:22Z,72.6,24.6,2.836,3.093,11.096
2026-05-01T02:22:22Z,2026-04-30T21:22:22Z,72.5,24.6,2.714,2.933,12.003
2026-05-01T02:23:22Z,2026-04-30T21:23:22Z,72.7,24.6,3.031,3.355,6.594
2026-05-01T02:24:22Z,2026-04-30T21:24:22Z,72.5,24.6,3.027,3.349,17.375
2026-05-01T02:25:22Z,2026-04-30T21:25:22Z,72.7,24.6,2.824,3.23,12.266
2026-05-01T02:26:22Z,2026-04-30T21:26:22Z,72.8,24.6,3.003,3.277,15.474
2026-05-01T02:27:22Z,2026-04-30T21:27:22Z,72.5,24.6,2.771,3.006,8.627
2026-05-01T02:28:22Z,2026-04-30T21:28:22Z,72.9,24.6,2.828,3.174,11.526
2026-05-01T02:29:22Z,2026-04-30T21:29:22Z,72.6,24.6,2.669,2.979,6.407
2026-05-01T02:30:23Z,2026-04-30T21:30:23Z,72.7,24.6,2.655,2.993,25.772
2026-05-01T02:31:23Z,2026-04-30T21:31:23Z,72.8,24.6,2.611,2.774,4.991
2026-05-01T02:32:23Z,2026-04-30T21:32:23Z,73.0,24.5,2.854,3.155,15.756
2026-05-01T02:33:23Z,2026-04-30T21:33:23Z,72.6,24.5,2.881,3.192,9.695
2026-05-01T02:34:23Z,2026-04-30T21:34:23Z,72.8,24.5,2.943,3.27,21.84
2026-05-01T02:35:23Z,2026-04-30T21:35:23Z,72.5,24.5,2.721,3.034,15.888
2026-05-01T02:36:23Z,2026-04-30T21:36:23Z,72.5,24.5,3.074,3.532,12.521
2026-05-01T02:37:23Z,2026-04-30T21:37:23Z,73.0,24.5,3.004,3.309,11.526
2026-05-01T02:38:23Z,2026-04-30T21:38:23Z,73.2,24.5,3.124,3.485,10.225
2026-05-01T02:39:23Z,2026-04-30T21:39:23Z,73.2,24.5,2.929,3.245,10.148
2026-05-01T02:40:23Z,2026-04-30T21:40:23Z,73.5,24.5,2.942,3.335,11.988
2026-05-01T02:41:23Z,2026-04-30T21:41:23Z,73.6,24.5,2.94,3.267,7.68
2026-05-01T02:42:23Z,2026-04-30T21:42:23Z,73.9,24.5,2.729,3.015,11.055
2026-05-01T02:43:23Z,2026-04-30T21:43:23Z,74.0,24.5,3.07,3.362,6.417
2026-05-01T02:44:23Z,2026-04-30T21:44:23Z,73.6,24.5,2.618,2.985,7.437
2026-05-01T02:45:23Z,2026-04-30T21:45:23Z,73.8,24.5,2.771,2.974,6.627
2026-05-01T02:46:23Z,2026-04-30T21:46:23Z,73.9,24.5,2.714,2.979,11.764
2026-05-01T02:47:23Z,2026-04-30T21:47:23Z,74.3,24.5,2.9,3.229,21.54
2026-05-01T02:48:23Z,2026-04-30T21:48:23Z,74.2,24.5,2.737,2.936,7.528
2026-05-01T02:49:23Z,2026-04-30T21:49:23Z,74.4,24.5,2.942,3.258,4.354
2026-05-01T02:50:23Z,2026-04-30T21:50:23Z,74.2,24.5,2.798,3.017,4.598
2026-05-01T02:51:23Z,2026-04-30T21:51:23Z,74.1,24.5,2.887,3.33,6.467
2026-05-01T02:52:24Z,2026-04-30T21:52:24Z,74.0,24.5,2.833,3.146,21.686
2026-05-01T02:53:24Z,2026-04-30T21:53:24Z,74.0,24.5,2.868,3.213,24.605
2026-05-01T02:54:24Z,2026-04-30T21:54:24Z,74.1,24.4,2.737,3.14,17.595
2026-05-01T02:55:24Z,2026-04-30T21:55:24Z,74.3,24.4,2.932,3.322,19.262
2026-05-01T02:56:24Z,2026-04-30T21:56:24Z,74.1,24.4,2.873,3.348,8.118
2026-05-01T02:57:24Z,2026-04-30T21:57:24Z,74.2,24.4,2.806,3.037,14.77
2026-05-01T02:58:24Z,2026-04-30T21:58:24Z,74.3,24.4,2.725,2.921,13.768
2026-05-01T02:59:24Z,2026-04-30T21:59:24Z,74.0,24.4,2.807,2.979,13.172
2026-05-01T03:00:24Z,2026-04-30T22:00:24Z,73.9,24.4,2.666,2.913,7.828
2026-05-01T03:01:24Z,2026-04-30T22:01:24Z,74.2,24.4,2.808,3.086,9.477
2026-05-01T03:02:24Z,2026-04-30T22:02:24Z,73.9,24.4,2.949,3.23,11.027
2026-05-01T03:03:24Z,2026-04-30T22:03:24Z,73.9,24.4,2.787,2.966,11.921
2026-05-01T03:04:24Z,2026-04-30T22:04:24Z,73.9,24.4,2.8,3.08,13.407
2026-05-01T03:05:24Z,2026-04-30T22:05:24Z,73.7,24.4,3.093,3.43,19.706
2026-05-01T03:06:21Z,2026-04-30T22:06:21Z,73.6,24.4,2.95,3.156,15.576
2026-05-01T03:07:21Z,2026-04-30T22:07:21Z,73.6,24.4,2.876,3.241,6.09
2026-05-01T03:08:21Z,2026-04-30T22:08:21Z,73.8,24.4,2.604,2.854,3.521
2026-05-01T03:09:21Z,2026-04-30T22:09:21Z,74.2,24.4,2.669,2.951,10.177
2026-05-01T03:10:21Z,2026-04-30T22:10:21Z,74.0,24.4,2.794,3.188,10.511
2026-05-01T03:11:21Z,2026-04-30T22:11:21Z,74.0,24.4,2.577,2.943,18.412
2026-05-01T03:12:21Z,2026-04-30T22:12:21Z,74.1,24.4,2.591,2.829,9.937
2026-05-01T03:13:21Z,2026-04-30T22:13:21Z,74.0,24.4,2.723,3.108,9.808
2026-05-01T03:14:21Z,2026-04-30T22:14:21Z,73.8,24.4,2.777,2.92,11.735
2026-05-01T03:15:21Z,2026-04-30T22:15:21Z,73.8,24.4,2.756,3.132,14.242
2026-05-01T03:16:21Z,2026-04-30T22:16:21Z,74.1,24.4,2.869,3.262,6.479
2026-05-01T03:17:21Z,2026-04-30T22:17:21Z,74.4,24.4,2.672,2.853,7.773
2026-05-01T03:18:21Z,2026-04-30T22:18:21Z,74.4,24.4,2.847,3.157,13.119
2026-05-01T03:19:22Z,2026-04-30T22:19:22Z,74.7,24.4,2.652,3.049,6.033
2026-05-01T03:20:22Z,2026-04-30T22:20:22Z,74.1,24.4,2.452,2.667,17.721
2026-05-01T03:21:22Z,2026-04-30T22:21:22Z,74.0,24.4,2.694,2.951,13.43
2026-05-01T03:22:22Z,2026-04-30T22:22:22Z,74.0,24.4,2.675,2.913,6.328
2026-05-01T03:23:22Z,2026-04-30T22:23:22Z,73.9,24.3,2.834,3.279,6.119
2026-05-01T03:24:22Z,2026-04-30T22:24:22Z,73.8,24.3,2.82,2.994,8.47
2026-05-01T03:25:22Z,2026-04-30T22:25:22Z,74.3,24.3,2.664,2.984,5.17
2026-05-01T03:26:22Z,2026-04-30T22:26:22Z,74.1,24.3,2.748,3.011,11.538
2026-05-01T03:27:22Z,2026-04-30T22:27:22Z,73.9,24.3,2.781,3.205,8.625
2026-05-01T03:28:22Z,2026-04-30T22:28:22Z,73.8,24.3,2.937,3.256,21.956
2026-05-01T03:29:22Z,2026-04-30T22:29:22Z,73.8,24.3,2.801,3.168,15.175
2026-05-01T03:30:22Z,2026-04-30T22:30:22Z,74.0,24.3,2.82,3.213,15.059
2026-05-01T03:31:22Z,2026-04-30T22:31:22Z,73.8,24.3,2.835,3.059,9.267
2026-05-01T03:32:22Z,2026-04-30T22:32:22Z,73.8,24.3,2.823,3.157,9.255
2026-05-01T03:33:22Z,2026-04-30T22:33:22Z,73.7,24.3,2.748,3.111,15.484
2026-05-01T03:34:22Z,2026-04-30T22:34:22Z,73.9,24.3,2.798,3.093,10.141
2026-05-01T03:35:22Z,2026-04-30T22:35:22Z,73.6,24.3,2.876,3.217,16.875
2026-05-01T03:36:22Z,2026-04-30T22:36:22Z,73.6,24.3,2.531,2.814,11.378
2026-05-01T03:37:22Z,2026-04-30T22:37:22Z,73.7,24.3,2.69,2.936,19.57
2026-05-01T03:38:22Z,2026-04-30T22:38:22Z,73.8,24.3,2.652,2.921,10.536
2026-05-01T03:39:22Z,2026-04-30T22:39:22Z,74.0,24.3,2.569,2.914,14.698
2026-05-01T03:40:23Z,2026-04-30T22:40:23Z,74.1,24.3,2.526,2.913,3.911
2026-05-01T03:41:23Z,2026-04-30T22:41:23Z,74.0,24.3,2.706,2.959,4.935
2026-05-01T03:42:23Z,2026-04-30T22:42:23Z,74.0,24.3,2.701,3.022,8.619
2026-05-01T03:43:23Z,2026-04-30T22:43:23Z,74.1,24.3,2.856,3.162,3.525
2026-05-01T03:44:23Z,2026-04-30T22:44:23Z,74.1,24.3,2.859,3.225,5.921
2026-05-01T03:45:23Z,2026-04-30T22:45:23Z,74.2,24.3,2.704,2.956,4.823
2026-05-01T03:46:23Z,2026-04-30T22:46:23Z,74.2,24.3,2.903,3.239,16.882
2026-05-01T03:47:23Z,2026-04-30T22:47:23Z,74.4,24.3,2.872,3.089,12.298
2026-05-01T03:48:23Z,2026-04-30T22:48:23Z,74.3,24.3,2.769,2.968,11.819
2026-05-01T03:49:23Z,2026-04-30T22:49:23Z,74.3,24.3,2.864,3.186,5.982
2026-05-01T03:50:23Z,2026-04-30T22:50:23Z,74.3,24.3,2.949,3.277,8.554
2026-05-01T03:51:23Z,2026-04-30T22:51:23Z,74.0,24.3,2.979,3.485,12.047
2026-05-01T03:52:23Z,2026-04-30T22:52:23Z,74.0,24.3,2.815,3.104,29.369
2026-05-01T03:53:23Z,2026-04-30T22:53:23Z,74.3,24.3,2.83,3.016,5.013
2026-05-01T03:54:23Z,2026-04-30T22:54:23Z,74.2,24.3,2.931,3.235,8.35
2026-05-01T03:55:23Z,2026-04-30T22:55:23Z,74.0,24.3,2.842,3.059,7.888
2026-05-01T03:56:23Z,2026-04-30T22:56:23Z,74.0,24.3,2.976,3.251,21.4
2026-05-01T03:57:23Z,2026-04-30T22:57:23Z,73.9,24.3,2.933,3.066,6.423
2026-05-01T03:58:23Z,2026-04-30T22:58:23Z,73.9,24.3,3.037,3.441,13.312
2026-05-01T03:59:23Z,2026-04-30T22:59:23Z,73.8,24.3,2.712,3.0,4.85
2026-05-01T04:00:23Z,2026-04-30T23:00:23Z,73.8,24.3,2.863,3.226,13.574
2026-05-01T04:01:24Z,2026-04-30T23:01:24Z,74.1,24.3,2.746,3.179,14.035
2026-05-01T04:02:24Z,2026-04-30T23:02:24Z,73.8,24.3,2.871,3.258,20.136
2026-05-01T04:03:24Z,2026-04-30T23:03:24Z,73.8,24.3,2.93,3.374,12.383
2026-05-01T04:04:24Z,2026-04-30T23:04:24Z,73.8,24.2,2.866,3.234,19.13
2026-05-01T04:05:24Z,2026-04-30T23:05:24Z,73.8,24.2,3.142,3.484,7.422
2026-05-01T04:06:24Z,2026-04-30T23:06:24Z,73.7,24.2,2.956,3.353,8.323
2026-05-01T04:07:24Z,2026-04-30T23:07:24Z,73.9,24.2,2.975,3.283,10.043
2026-05-01T04:08:24Z,2026-04-30T23:08:24Z,74.1,24.2,3.177,3.504,16.249
2026-05-01T04:09:24Z,2026-04-30T23:09:24Z,74.0,24.2,3.044,3.531,17.368
2026-05-01T04:10:24Z,2026-04-30T23:10:24Z,73.9,24.2,3.066,3.503,23.866
2026-05-01T04:11:24Z,2026-04-30T23:11:24Z,73.6,24.2,3.824,4.386,18.669
2026-05-01T04:12:24Z,2026-04-30T23:12:24Z,73.6,24.1,3.397,3.829,8.694
2026-05-01T04:13:24Z,2026-04-30T23:13:24Z,73.9,24.1,3.439,3.787,19.262
2026-05-01T04:14:24Z,2026-04-30T23:14:24Z,74.0,24.1,3.255,3.706,7.523
2026-05-01T04:15:24Z,2026-04-30T23:15:24Z,74.0,24.1,3.306,3.775,8.261
2026-05-01T04:16:21Z,2026-04-30T23:16:21Z,73.9,24.0,3.399,3.809,17.887
2026-05-01T04:17:21Z,2026-04-30T23:17:21Z,73.9,24.0,3.385,3.874,16.309
2026-05-01T04:18:21Z,2026-04-30T23:18:21Z,73.9,24.0,3.277,3.676,5.316
2026-05-01T04:19:21Z,2026-04-30T23:19:21Z,73.9,24.0,3.485,3.882,8.337
2026-05-01T04:20:21Z,2026-04-30T23:20:21Z,73.8,24.0,3.154,3.721,12.438
2026-05-01T04:21:21Z,2026-04-30T23:21:21Z,74.0,24.0,3.186,3.579,14.828
2026-05-01T04:22:21Z,2026-04-30T23:22:21Z,74.0,24.0,3.08,3.354,8.809
2026-05-01T04:23:21Z,2026-04-30T23:23:21Z,74.1,23.9,3.093,3.511,14.0
2026-05-01T04:24:21Z,2026-04-30T23:24:21Z,74.3,23.9,3.154,3.589,4.991
2026-05-01T04:25:22Z,2026-04-30T23:25:22Z,74.4,23.9,3.794,4.38,11.764
2026-05-01T04:26:22Z,2026-04-30T23:26:22Z,74.7,23.9,3.286,3.747,20.122
2026-05-01T04:27:22Z,2026-04-30T23:27:22Z,74.9,23.9,3.559,4.022,8.01
2026-05-01T04:28:22Z,2026-04-30T23:28:22Z,74.4,23.9,3.184,3.627,20.15
2026-05-01T04:29:22Z,2026-04-30T23:29:22Z,74.3,23.9,3.368,3.697,6.939
2026-05-01T04:30:22Z,2026-04-30T23:30:22Z,74.6,23.9,3.363,3.826,10.17
2026-05-01T04:31:22Z,2026-04-30T23:31:22Z,74.5,23.8,3.363,3.744,4.867
2026-05-01T04:32:22Z,2026-04-30T23:32:22Z,74.6,23.8,3.056,3.744,18.715
2026-05-01T04:33:22Z,2026-04-30T23:33:22Z,74.4,23.8,3.235,3.588,12.594
2026-05-01T04:34:22Z,2026-04-30T23:34:22Z,74.4,23.8,3.18,3.611,7.757
2026-05-01T04:35:22Z,2026-04-30T23:35:22Z,74.4,23.8,3.508,3.793,9.933
2026-05-01T04:36:22Z,2026-04-30T23:36:22Z,74.9,23.8,3.191,3.713,15.347
2026-05-01T04:37:22Z,2026-04-30T23:37:22Z,74.9,23.8,3.058,3.7,8.018
